device_id,browser_type,os_type,device_type
-1765928837,Chrome Mobile WebView,Android,VOG-L29
-1765556457,Chrome Mobile WebView,Android,SNE-LX1
-1765437038,Mobile Safari UI/WKWebView,iOS,iPhone
-1764845339,Mobile Safari,iOS,iPad
-1764523000,Samsung Internet,Android,Samsung SM-A127F
-1764072962,Chrome Mobile WebView,Android,Samsung SM-N981B
-1763313651,WhatsApp,Other,Spider
-1759161511,Mobile Safari UI/WKWebView,iOS,iPhone
-1758285772,Chrome Mobile WebView,Android,Samsung SM-S918U
-1757870746,Firefox,Mac OS X,Other
-1756609504,Chrome Mobile,Android,Generic Smartphone
-1756367706,Firefox,Other,Other
-1756024344,Chrome,Windows,Other
-1755458404,Chrome Mobile iOS,iOS,iPhone
-1755235785,Samsung Internet,Android,Generic Smartphone
-1754469527,Firefox,Mac OS X,Other
-1754187748,Firefox,Windows,Other
-1754092713,Samsung Internet,Android,Samsung SM-N976B
-1753866857,Chrome Mobile WebView,Android,EVR-L29
-1752045135,Samsung Internet,Android,Samsung SM-G977B
-1751866239,Chrome Mobile WebView,Android,Samsung SM-A127F
-1750510832,Chrome Mobile WebView,Android,XiaoMi Redmi Note 9 Pro Max
-1748353508,Firefox,Ubuntu,Other
-1747945336,Mobile Safari UI/WKWebView,iOS,iPhone
-1747517481,Chrome Mobile WebView,Android,Samsung SM-S908E
-1747018921,Chrome Mobile WebView,Android,Infinix $2
-1746903733,Samsung Internet,Android,Samsung SM-G965F
-1745028512,Chrome Mobile WebView,Android,XiaoMi Redmi Note 8
-1743719575,Mobile Safari UI/WKWebView,iOS,iPhone
-1743424014,Chrome,Windows,Other
-1743370049,Chrome,Windows,Other
-1743245239,Chrome,Mac OS X,Other
-1742401503,Chrome Mobile WebView,Android,Samsung SM-A536U
-1741686537,Chrome Mobile WebView,Android,MAR-LX1A
-1741357711,Samsung Internet,Android,Samsung SM-S906B
-1740631944,Samsung Internet,Android,Samsung SM-G991N
-1740443756,Chrome Mobile,Android,Generic Smartphone
-1740432534,Chrome,Mac OS X,Other
-1740020027,Samsung Internet,Android,Samsung SM-A526B
-1739150316,Chrome Mobile WebView,Android,Samsung SM-N960F
-1737837923,Mobile Safari UI/WKWebView,iOS,iPhone
-1737189579,Mobile Safari UI/WKWebView,iOS,iPhone
-1736336550,Chrome Mobile WebView,Android,Pixel 5
-1736323550,Chrome Mobile WebView,Android,MAR-LX1A
-1735815275,Chrome,Mac OS X,Other
-1735230879,Mobile Safari UI/WKWebView,iOS,iPhone
-1734703941,Chrome Mobile WebView,Android,Samsung SM-G973U1
-1734562237,IE Mobile,Windows Phone,Lumia 530
-1733251426,Facebook,iOS,iPhone
-1733112366,Chrome,Windows,Other
-1732865511,Chrome Mobile WebView,Android,Samsung SM-A105F
-1732804654,Screaming Frog SEO Spider,Other,Spider
-1732676450,WhatsApp,Other,Spider
-1731556396,Samsung Internet,Android,Samsung SM-N950F
-1731538412,Client,Other,iOS-Device
-1731501996,Samsung Internet,Android,Samsung SM-S901U
-1731393934,Chrome,Mac OS X,Other
-1731060645,Firefox,Ubuntu,Other
-1729693235,Mobile Safari UI/WKWebView,iOS,iPhone
-1729297101,Chrome,Mac OS X,Other
-1728510503,Chrome,Windows,Other
-1728477029,Chrome,Windows,Other
-1728091993,Chrome Mobile iOS,iOS,iPhone
-1728022882,Chrome Mobile WebView,Android,Samsung SM-G781W
-1727952307,Chrome Mobile WebView,Android,Samsung SM-N976U
-1725696346,Chrome Mobile WebView,Android,EML-L29
-1725696224,Chrome,Mac OS X,Other
-1725214855,Safari,Mac OS X,Other
-1724556194,Samsung Internet,Android,Samsung SM-M307F
-1723670822,Chrome Mobile WebView,Android,Samsung SM-G781B
-1723656660,Chrome Mobile WebView,Android,XiaoMi Redmi Note 9 Pro Max
-1722708525,Firefox,Windows,Other
-1721503402,Chrome,Linux,Other
-1721042151,Chrome Mobile iOS,iOS,iPhone
-1720086690,AwarioBot,Other,Spider
-1719825940,Samsung Internet,Android,Samsung SM-G990W
-1719781101,Chrome Mobile WebView,Android,Samsung SM-N960U
-1719372699,Firefox,Linux,Other
-1718760832,Firefox,Ubuntu,Other
-1718466808,Firefox Mobile,Android,Generic Smartphone
-1716742283,Mobile Safari UI/WKWebView,iOS,iPhone
-1716466707,Safari,Mac OS X,Other
-1715996794,Chrome,Linux,Other
-1715839329,Samsung Internet,Android,Samsung SM-G965F
-1715688427,Spark,Other,iOS-Device
-1715684295,Samsung Internet,Android,Samsung SM-G9910
-1715652220,Firefox,Linux,Other
-1714473512,Mobile Safari UI/WKWebView,iOS,iPhone
-1713437557,Chrome Mobile,Android,XiaoMi Redmi Note 8T
-1712957729,Chrome Mobile WebView,Android,Samsung SM-S901U1
-1712138819,Chrome Mobile,Android,Generic Smartphone
-1711750502,Facebook,Android,Generic Smartphone
-1711650798,Chrome Mobile iOS,iOS,iPad
-1711269707,Chrome Mobile iOS,iOS,iPhone
-1711019472,Client,Other,iOS-Device
-1710836301,Chrome,Mac OS X,Other
-1710781166,Chrome Mobile,Android,Nokia undefined$2$3
-1710593473,Chrome Mobile iOS,iOS,iPad
-1708887497,Opera,Windows,Other
-1706887614,Firefox,CentOS,Other
-1706156851,Chrome,Mac OS X,Other
-1705646893,Mobile Safari UI/WKWebView,iOS,iPhone
-1705517896,Chrome,Mac OS X,Other
-1704492168,Chrome Mobile,Android,XiaoMi Redmi Note 5
-1704471623,Chrome Mobile WebView,Android,Samsung SM-S908U
-1703660718,Chrome Mobile WebView,Android,XiaoMi Redmi Note 8 Pro
-1703449989,Mobile Safari UI/WKWebView,iOS,iPhone
-1703387796,Chrome Mobile WebView,Android,vivo $2
-1702954165,Opera,Linux,Other
-1702897241,HeadlessChrome,Linux,Other
-1702804581,Mobile Safari UI/WKWebView,iOS,iPhone
-1699801207,Firefox,Linux,Other
-1698532140,Samsung Internet,Android,Samsung SM-F926B
-1697941787,Mobile Safari UI/WKWebView,iOS,iPhone
-1697866355,Samsung Internet,Android,Samsung SM-A125F
-1697144243,Chrome Mobile iOS,iOS,iPhone
-1696529597,Chrome Mobile WebView,Android,Samsung SM-F731W
-1696262812,Chrome,Mac OS X,Other
-1695633529,Samsung Internet,Android,Samsung SM-S918W
-1694984033,Chrome Mobile iOS,iOS,iPhone
-1693207750,Chrome Mobile WebView,Android,Generic Smartphone
-1693139149,Minimo,Windows CE,Generic Smartphone
-1693037010,Chrome Mobile WebView,Android,XiaoMi Redmi 7A
-1692213915,Chrome Mobile iOS,iOS,iPad
-1692198303,Facebook,iOS,iPhone
-1690886875,Chrome Mobile iOS,iOS,iPad
-1689610070,Firefox,Windows,Other
-1687328072,Chrome Mobile,Android,Generic Smartphone
-1686157977,Chrome Mobile WebView,Android,Samsung SM-S901W
-1685353005,Facebook,Android,Samsung SM-G965U
-1684827318,Chrome Mobile WebView,Android,Samsung SM-M426B
-1684683152,Mobile Safari UI/WKWebView,iOS,iPhone
-1684160241,Firefox,Windows,Other
-1683190254,Chrome Mobile WebView,Android,XiaoMi MI 6
-1683111047,Samsung Internet,Android,Samsung SM-G991U1
-1682592082,Chrome,Windows,Other
-1681899330,Facebook,Android,Samsung SM-G965U
-1681038236,CFNetwork,Other,iOS-Device
-1679147341,Samsung Internet,Android,Samsung SM-P610
-1678934038,Chrome Mobile,Android,Generic Smartphone
-1678721803,Samsung Internet,Android,Samsung SM-S916B
-1677333186,Firefox,Mac OS X,Other
-1677290216,Samsung Internet,Android,Samsung SM-N986B
-1676897141,Mobile Safari UI/WKWebView,iOS,iPhone
-1676513206,Samsung Internet,Android,Samsung SM-G955F
-1675987588,Chrome Mobile WebView,Android,Oppo R11
-1675969583,Yandex Browser,Windows,Other
-1675472351,Firefox,Windows,Other
-1674266099,Chrome Mobile WebView,Android,Pixel 7
-1673134280,HeadlessChrome,Windows,Other
-1672867262,Safari,Mac OS X,Other
-1672348992,Safari,Mac OS X,Other
-1671218047,Firefox,Mac OS X,Other
-1671194811,Firefox,Windows,Other
-1668241851,Facebook,Android,Generic Smartphone
-1667395318,Chrome Mobile WebView,Android,XiaoMi Redmi K20 Pro
-1666919397,Chrome,Windows,Other
-1666910619,Samsung Internet,Android,Samsung SM-A135F
-1666786691,Firefox,Mac OS X,Other
-1665957200,Chrome,NetBSD,Other
-1664847929,Mobile Safari UI/WKWebView,iOS,iPhone
-1664712506,Firefox iOS,iOS,iPhone
-1664686934,Facebook,Android,Samsung SM-G965U
-1660578949,Mobile Safari,iOS,iPad
-1660202672,Chrome,Mac OS X,Other
-1658185699,Samsung Internet,Android,Samsung SM-G998U
-1658115491,Firefox,Mac OS X,Other
-1657701014,IE,Windows,Other
-1656714494,Samsung Internet,Android,Samsung SM-G991B
-1655887422,Chrome Mobile WebView,Android,Samsung SM-N975F
-1655694864,Chrome Mobile WebView,Android,17MB150WB
-1655190504,Samsung Internet,Android,Samsung SM-M307F
-1653867045,Facebook,iOS,iPhone
-1653598247,Chrome Mobile WebView,Android,XiaoMi Redmi Note 9 Pro
-1653375627,Mobile Safari,iOS,iPhone
-1651855819,UC Browser,Android,OnePlus ONEPLUS A5000
-1650492425,Chrome Mobile WebView,Android,vivo $2
-1649034749,Samsung Internet,Android,Samsung SM-G998U1
-1649022139,Chrome Mobile iOS,iOS,iPhone
-1648889422,Opera,Linux,Other
-1648112917,Chrome,Windows,Other
-1646553560,Chrome,Mac OS X,Other
-1644973381,Chrome,Linux,Other
-1644527778,Mobile Safari UI/WKWebView,iOS,iPhone
-1644373546,Chrome Mobile WebView,Android,Samsung SM-S901W
-1644125267,Chrome Mobile iOS,iOS,iPhone
-1643995636,Chrome Mobile WebView,Android,Samsung SM-G975F
-1643902308,Investment Crawler,Other,Other
-1641339091,Facebook,iOS,iPhone
-1640591101,Chrome Mobile iOS,iOS,iPhone
-1637582990,Mobile Safari UI/WKWebView,iOS,iPhone
-1636813457,Facebook,Android,TECNO $2
-1636257607,Mobile Safari UI/WKWebView,iOS,iPhone
-1636118557,Chrome,Windows,Other
-1635594966,Samsung Internet,Android,Samsung SM-N986U1
-1634999511,Mobile Safari UI/WKWebView,iOS,iPhone
-1634904339,BananaBot,Other,Other
-1634246499,Facebook,iOS,iPhone
-1633764047,Samsung Internet,Android,Samsung SM-M307F
-1632792816,Chrome,Mac OS X,Other
-1632421935,Safari,Mac OS X,Other
-1631098940,Firefox,Windows,Other
-1630500719,Firefox Mobile,Android,Generic Smartphone
-1630173545,BlackBerry WebKit,BlackBerry OS,BlackBerry 9800
-1629949647,Chrome Mobile WebView,Android,Samsung SM-S901U
-1629691070,Chrome Mobile WebView,Android,XiaoMi MI 9
-1629219592,Mobile Safari UI/WKWebView,iOS,iPhone
-1628333590,Samsung Internet,Android,Samsung SM-G960U1
-1628019878,Samsung Internet,Android,Samsung SM-G955U
-1627677057,Maxthon,Windows,Other
-1627582262,Mobile Safari UI/WKWebView,iOS,iPhone
-1627090405,Chrome Mobile WebView,Android,ANE-LX1
-1626264212,Samsung Internet,Android,Samsung SM-G996U
-1625313216,Firefox iOS,iOS,iPhone
-1625073582,Mobile Safari UI/WKWebView,iOS,iPhone
-1624846745,Mobile Safari UI/WKWebView,iOS,iPhone
-1624799144,Amazon Silk,Android,Kindle
-1624747874,Chrome Mobile,Android,Generic Smartphone
-1623741460,Chrome Mobile WebView,Android,Samsung SM-F721U
-1622692516,Chrome,Windows,Other
-1622012266,Firefox,Other,Other
-1621966039,Chrome Mobile,Android,Generic Smartphone
-1621589537,Chrome Mobile,Android,Nexus 5X
-1621296616,Chrome Mobile WebView,Android,Samsung SM-G990E
-1620418630,Firefox,Mac OS X,Other
-1620195293,Chrome Mobile WebView,Android,MT2111
-1620039585,Firefox,Ubuntu,Other
-1619657964,ZaldomoSearchBot,Other,Other
-1618873151,Firefox,Debian,Other
-1618417163,Chrome Mobile WebView,Android,Samsung SM-E236B
-1616499040,Chrome Mobile iOS,iOS,iPhone
-1616407326,Chrome Mobile WebView,Android,Samsung SM-A736B
-1616391348,Firefox,Windows,Other
-1616303098,Chrome Mobile WebView,Android,MAR-LX3A
-1615858946,Client,Other,iOS-Device
-1615588847,Chrome Mobile iOS,iOS,iPhone
-1614869721,Mobile Safari UI/WKWebView,iOS,iPhone
-1614734080,Samsung Internet,Android,Samsung SM-M305F
-1614470770,Python Requests,Other,Other
-1614374621,Samsung Internet,Android,Samsung SM-J600FN
-1613498657,Mobile Safari,iOS,iPhone
-1613471665,Chrome,Windows,Other
-1612172937,Firefox,Windows,Other
-1611291589,BingPreview,Windows,Spider
-1611065869,Firefox iOS,iOS,iPhone
-1611037615,Chrome Mobile iOS,iOS,iPhone
-1610379496,Chrome Mobile,Android,Generic Smartphone
-1609701735,Mobile Safari UI/WKWebView,iOS,iPhone
-1609407836,Firefox,Windows,Other
-1608857323,Mobile Safari,iOS,iPhone
-1608616231,Mobile Safari UI/WKWebView,iOS,iPhone
-1608178313,Chrome Mobile,Android,Generic Smartphone
-1607823206,Mobile Safari UI/WKWebView,iOS,iPhone
-1606536988,Mobile Safari UI/WKWebView,iOS,iPhone
-1606127121,Samsung Internet,Android,Samsung SM-S908E
-1605909381,Mobile Safari UI/WKWebView,iOS,iPhone
-1605786719,Chrome Mobile WebView,Android,Samsung SM-M215G
-1604704219,Chrome Mobile WebView,Android,Samsung SM-A528B
-1604540262,Chrome Mobile WebView,Android,Samsung SM-M315F
-1604514734,Chrome,Mac OS X,Other
-1603246564,Samsung Internet,Android,Samsung SM-A525F
-1602755394,Chrome Mobile,Android,Generic Smartphone
-1601992225,Chrome,Windows,Other
-1600675643,Chrome Mobile WebView,Android,Samsung SM-S906E
-1599799364,Mobile Safari,iOS,iPhone
-1599294869,Chrome Mobile WebView,Android,XiaoMi Redmi Note 9 Pro
-1598410980,Chrome Mobile WebView,Android,MT2111
-1598304889,Chrome Mobile WebView,Android,Pixel 6
-1597983800,Firefox,Windows,Other
-1597401041,Chrome,Windows,Other
-1596642111,Chrome Mobile WebView,Android,Samsung SM-G973U1
-1596182683,Chrome Mobile WebView,Android,Generic Smartphone
-1595682218,Python Requests,Windows,Other
-1595673175,Firefox,Windows,Other
-1595660160,Samsung Internet,Android,Samsung SM-G950F
-1595349535,Mobile Safari UI/WKWebView,iOS,iPhone
-1594850247,Firefox,Windows,Other
-1594630312,Chrome Mobile iOS,iOS,iPhone
-1593049523,Yandex Browser,Windows,Other
-1592997441,Edge,Windows,Other
-1590854553,Chrome Mobile iOS,iOS,iPhone
-1587928254,Mobile Safari UI/WKWebView,iOS,iPhone
-1587002286,Firefox,Ubuntu,Other
-1585877027,Samsung Internet,Android,Samsung SM-X906B
-1584752829,Chrome Mobile WebView,Android,Samsung SM-N770F
-1583377850,WhatsApp,Other,Spider
-1583264750,Opera,Windows,Other
-1582932044,Chrome Mobile,Android,Generic Smartphone
-1582761624,CFNetwork,Other,iOS-Device
-1581023231,Opera,Mac OS X,Other
-1580673584,Chrome Mobile,Android,Generic Smartphone
-1578952330,Mobile Safari UI/WKWebView,iOS,iPhone
-1577851877,WhatsApp,Other,Spider
-1577204173,Firefox,Mac OS X,Other
-1577050568,WhatsApp,Other,Spider
-1575951659,Mobile Safari UI/WKWebView,iOS,iPhone
-1575688704,Firefox,Windows,Other
-1575685035,Chrome Mobile WebView,Android,INE-LX1
-1575418588,Chrome,Fedora,Other
-1574777157,Samsung Internet,Android,Samsung SM-G981U1
-1574518640,Android,Android,sdk
-1573989781,HeadlessChrome,Linux,Other
-1572757772,Chrome Mobile iOS,iOS,iPhone
-1572714258,Firefox,Windows,Other
-1572473512,Chrome,Windows,Other
-1571012660,Chrome,Mac OS X,Other
-1570239429,Chrome Mobile WebView,Android,Samsung SM-S9080
-1568440741,Chrome Mobile iOS,iOS,iPhone
-1568144927,Chrome Mobile,Android,Nokia undefined$2$3
-1566883626,Firefox,Windows,Other
-1566601883,Firefox,Windows,Other
-1564546189,Samsung Internet,Android,Samsung SM-A528B
-1564375161,Chrome Mobile WebView,Android,COL-L29
-1563117653,Reeder,Other,iOS-Device
-1562872640,Chrome Mobile WebView,Android,XiaoMi Redmi Note 9 Pro
-1562546422,Firefox,Windows,Other
-1562418341,Chrome Mobile iOS,iOS,iPhone
-1562132366,Chrome,Windows,Other
-1562000584,Chrome Mobile WebView,Android,XiaoMi Redmi Note 4
-1560910344,Samsung Internet,Android,Samsung SM-G960U
-1560843185,Chrome,Windows,Other
-1560417920,Samsung Internet,Android,Samsung SM-N975F
-1557078971,Chrome Mobile WebView,Android,Samsung SM-A525F
-1554147415,Mobile Safari UI/WKWebView,iOS,iPhone
-1553917197,Opera,Windows,Other
-1553349094,Facebook,Android,Samsung SM-S916U
-1552776790,Chrome,Windows,Other
-1552692436,Chrome Mobile iOS,iOS,iPhone
-1552612047,Samsung Internet,Android,Samsung SM-A336E
-1549840290,Chrome Mobile WebView,Android,Samsung SM-M045F
-1549742176,Opera,Windows,Other
-1549649812,Firefox,Windows,Other
-1548118161,Safari,Windows,Other
-1547755325,Chrome Mobile WebView,Android,Samsung SM-A127F
-1546257527,Chrome Mobile WebView,Android,Samsung SM-G955F
-1543243662,Samsung Internet,Android,Samsung SM-A315F
-1543127595,Iron,Linux,Other
-1542991772,Chrome Mobile,Android,Generic Smartphone
-1542630293,Samsung Internet,Android,Samsung SM-N981B
-1542438511,Chrome Mobile iOS,iOS,iPhone
-1542227757,Chrome Mobile,Android,Nexus 5
-1541920806,Chrome,Windows,Other
-1540009733,Chrome,Mac OS X,Other
-1539758990,Firefox,Windows,Other
-1537830325,Firefox iOS,iOS,iPhone
-1537329728,Mobile Safari UI/WKWebView,iOS,iPhone
-1537202917,Mobile Safari UI/WKWebView,iOS,iPhone
-1536885942,Chrome Mobile iOS,iOS,iPhone
-1536479100,Chrome,Mac OS X,Other
-1535032100,Chrome Mobile WebView,Android,Generic Smartphone
-1534589329,Chrome Mobile WebView,Android,Samsung SM-A505F
-1533614414,Chrome Mobile WebView,Android,XiaoMi Redmi Note 9 Pro
-1533420426,Mobile Safari UI/WKWebView,iOS,iPhone
-1533267027,Mobile Safari UI/WKWebView,iOS,iPhone
-1532988678,Facebook,Android,Samsung SM-G973U
-1532809361,Samsung Internet,Android,Samsung SM-G970F
-1531595603,Chrome Mobile WebView,Android,Samsung SM-S911U1
-1531447614,Mobile Safari UI/WKWebView,iOS,iPad
-1530747524,Chrome Mobile iOS,iOS,iPhone
-1530442312,Samsung Internet,Android,Samsung SM-M135FU
-1529640407,Chrome,Mac OS X,Other
-1529493328,SeaMonkey,Windows,Other
-1528076366,Chrome Mobile,Android,Generic Smartphone
-1527671828,Chrome,Mac OS X,Other
-1526126909,Opera Mobile,Android,Generic Smartphone
-1524771473,Mobile Safari UI/WKWebView,iOS,iPad
-1523863364,Chrome Mobile WebView,Android,Samsung SM-A525F
-1522586405,Chrome Mobile,Android,Generic Smartphone
-1521184521,Chrome Mobile WebView,Android,HUAWEI $2
-1520840697,Chrome Mobile,Android,Generic Smartphone
-1520520015,Samsung Internet,Android,Samsung SM-G975F
-1519774217,Firefox,Linux,Other
-1519657308,Chrome,Mac OS X,Other
-1516967044,AportCatalogRobot,Other,Spider
-1516965605,Firefox,Windows,Other
-1516742733,Chrome,Windows,Other
-1516650145,Opera,Windows,Other
-1516288471,Chrome,Windows,Other
-1515668220,Chrome Mobile,Android,Generic Smartphone
-1514157559,Chrome Mobile WebView,Android,Samsung SM-A716U
-1511410481,Mobile Safari UI/WKWebView,iOS,iPhone
-1511186324,Opera,Mac OS X,Other
-1510946942,Mobile Safari UI/WKWebView,iOS,iPhone
-1510841889,Chrome Mobile WebView,Android,TECNO $2
-1510375762,Chrome,Windows,Other
-1510367307,Chrome Mobile WebView,Android,VOG-L29
-1509609705,Chrome,Windows,Other
-1509350454,Chrome Mobile,Android,Nokia undefined$2$3
-1508473496,Chrome,Windows,Other
-1508267965,Chrome Mobile WebView,Android,Samsung SM-A125U
-1508036018,Samsung Internet,Android,Samsung SM-A515F
-1508033127,Facebook,Android,Generic Smartphone
-1506707797,Firefox iOS,iOS,iPhone
-1506025522,Chrome Mobile WebView,Android,Generic Smartphone
-1505998513,Chrome,Mac OS X,Other
-1505655624,Mobile Safari UI/WKWebView,iOS,iPhone
-1505641246,Chrome,Windows,Other
-1505412579,Chrome Mobile WebView,Android,Samsung SM-G998U
-1504973533,Chrome,Windows,Other
-1504173985,Chrome,Windows,Other
-1503986402,Mobile Safari UI/WKWebView,iOS,iPhone
-1503297557,Chrome Mobile WebView,Android,Samsung SM-N986U1
-1503225336,Chrome,Mac OS X,Other
-1503028911,Chrome Mobile WebView,Android,Samsung SM-A515F
-1502868483,Mobile Safari UI/WKWebView,iOS,iPhone
-1502254337,Chrome Mobile WebView,Android,YAL-L41
-1502234594,Chrome,Linux,Spider
-1501872710,Opera Mobile,Android,Generic Smartphone
-1501610011,Chrome Mobile iOS,iOS,iPhone
-1499728961,Chrome,Windows,Other
-1499485287,Mobile Safari UI/WKWebView,iOS,iPhone
-1499352434,Mobile Safari UI/WKWebView,iOS,iPhone
-1498607460,Chrome,Mac OS X,Other
-1497462211,Chrome,Mac OS X,Other
-1497410235,Chrome Mobile WebView,Android,Infinix $2
-1496378014,Chrome Mobile WebView,Android,Samsung SM-N770F
-1495694625,AwarioSmartBot,Other,Spider
-1494773986,Chrome,Mac OS X,Other
-1494207424,Mobile Safari UI/WKWebView,iOS,iPad
-1493924874,Chrome Mobile WebView,Android,RNE-L21
-1493774087,Chrome,Mac OS X,Other
-1492674238,Chrome,Linux,Other
-1492312428,Firefox,Windows,Other
-1489807405,Chrome Mobile,Android,Generic Smartphone
-1489728271,Samsung Internet,Android,Samsung SM-G986U1
-1489424009,Chrome Mobile,Android,Generic Smartphone
-1488397860,Chrome Mobile WebView,Android,Samsung SM-F926B
-1487991490,Facebook,Android,TECNO $2
-1487901363,Chrome Mobile,Android,Generic Smartphone
-1487663909,Facebook,Android,XiaoMi Redmi 8
-1487327914,Chrome,Mac OS X,Other
-1487153524,Chrome Mobile WebView,Android,Samsung SM-A207M
-1486553711,Mobile Safari UI/WKWebView,iOS,iPhone
-1485036261,MJ12bot,Other,Spider
-1484239623,Chrome Mobile,Android,Samsung SM-G960F
-1483889394,Samsung Internet,Android,Samsung SM-G990W2
-1483656643,Chrome Mobile iOS,iOS,iPhone
-1482152176,Samsung Internet,Android,Samsung SM-A226B
-1481807410,Chrome,Windows,Other
-1481058404,Chrome,Windows,Other
-1479262200,Mobile Safari UI/WKWebView,iOS,iPhone
-1478546922,Chrome,Windows,Other
-1477598677,Firefox,Windows,Other
-1477195561,Chrome Mobile WebView,Android,OnePlus ONEPLUS A6000
-1475893097,Firefox,Windows,Other
-1474405739,Vivaldi,Windows,Other
-1474150032,Chrome Mobile WebView,Android,Samsung SM-A528B
-1474025731,Chrome Mobile iOS,iOS,iPhone
-1473959500,Chrome Mobile iOS,iOS,iPhone
